,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,clip_id,label,source_id,appraisal
16746,0.79,0.84,0.27,0.08,0.71,1.39,0.0,0.28,Pol2_S90,0,Pol2,
16747,0.98,1.16,0.33,0.0,0.59,1.28,0.0,0.21,Pol2_S90,0,Pol2,
16748,0.94,1.51,0.13,0.0,0.74,1.36,0.0,0.41,Pol2_S90,0,Pol2,
16749,0.8,1.38,0.12,0.0,0.71,0.98,0.0,0.53,Pol2_S90,0,Pol2,
16750,0.66,1.11,0.0,0.0,0.49,0.66,0.0,0.62,Pol2_S90,0,Pol2,
16751,0.94,1.0,0.18,0.0,0.42,1.34,0.0,0.73,Pol2_S90,0,Pol2,
16752,1.34,1.36,0.18,0.0,0.72,2.34,0.0,1.13,Pol2_S90,0,Pol2,
16753,1.46,1.57,0.18,0.0,1.27,3.22,0.0,1.67,Pol2_S90,0,Pol2,
16754,1.15,1.54,0.0,0.0,1.66,2.74,0.0,2.13,Pol2_S90,0,Pol2,
16755,0.75,0.96,0.0,0.0,1.85,2.47,0.0,2.35,Pol2_S90,0,Pol2,
16756,0.48,0.54,0.0,0.0,2.05,2.27,0.0,2.51,Pol2_S90,0,Pol2,
16757,0.44,0.29,0.0,0.0,2.18,2.44,0.0,2.53,Pol2_S90,0,Pol2,
16758,0.36,0.36,0.0,0.0,2.25,2.58,0.0,2.46,Pol2_S90,0,Pol2,
16759,0.35,0.47,0.0,0.1,2.13,2.84,0.0,2.04,Pol2_S90,0,Pol2,
16760,0.33,0.46,0.0,0.1,1.86,2.92,0.0,1.63,Pol2_S90,0,Pol2,
16761,0.35,0.39,0.0,0.1,1.6,2.98,0.0,1.11,Pol2_S90,0,Pol2,
16762,0.19,0.18,0.0,0.0,1.43,2.86,0.0,0.87,Pol2_S90,0,Pol2,
16763,0.21,0.2,0.0,0.0,1.35,2.97,0.0,0.72,Pol2_S90,0,Pol2,
16764,0.24,0.28,0.0,0.02,1.29,3.03,0.0,0.71,Pol2_S90,0,Pol2,
16765,0.26,0.28,0.0,0.02,1.24,2.96,0.0,0.64,Pol2_S90,0,Pol2,
16766,0.22,0.22,0.0,0.08,1.16,2.7,0.0,0.49,Pol2_S90,0,Pol2,
16767,0.13,0.22,0.0,0.07,1.03,2.45,0.0,0.3,Pol2_S90,0,Pol2,
16768,0.19,0.29,0.03,0.07,0.82,2.33,0.0,0.15,Pol2_S90,0,Pol2,
16769,0.12,0.23,0.08,0.02,0.73,2.29,0.0,0.07,Pol2_S90,0,Pol2,
16770,0.09,0.07,0.17,0.0,0.69,2.23,0.0,0.01,Pol2_S90,0,Pol2,
16771,0.01,0.0,0.2,0.0,0.85,2.32,0.0,0.01,Pol2_S90,0,Pol2,
16772,0.01,0.0,0.19,0.03,1.12,2.37,0.0,0.18,Pol2_S90,0,Pol2,
16773,0.0,0.0,0.15,0.06,1.48,2.33,0.0,0.48,Pol2_S90,0,Pol2,
16774,0.0,0.0,0.1,0.06,1.72,2.2,0.0,0.88,Pol2_S90,0,Pol2,
16775,0.0,0.0,0.06,0.04,1.92,2.09,0.0,1.19,Pol2_S90,0,Pol2,
16776,0.0,0.0,0.02,0.0,2.02,2.03,0.0,1.36,Pol2_S90,0,Pol2,
16777,0.0,0.0,0.0,0.0,2.12,2.04,0.0,1.49,Pol2_S90,0,Pol2,
16778,0.0,0.0,0.02,0.0,2.17,2.1,0.0,1.59,Pol2_S90,0,Pol2,
16779,0.0,0.0,0.05,0.0,2.19,2.16,0.0,1.6,Pol2_S90,0,Pol2,
16780,0.0,0.0,0.09,0.0,2.11,2.31,0.03,1.33,Pol2_S90,0,Pol2,
16781,0.0,0.0,0.1,0.0,1.97,2.49,0.19,0.98,Pol2_S90,0,Pol2,
16782,0.0,0.0,0.1,0.0,1.84,2.71,0.32,0.75,Pol2_S90,0,Pol2,
16783,0.0,0.0,0.07,0.0,1.8,2.72,0.45,0.7,Pol2_S90,0,Pol2,
16784,0.0,0.0,0.03,0.0,1.77,2.73,0.51,0.68,Pol2_S90,0,Pol2,
16785,0.0,0.0,0.0,0.0,1.69,2.77,0.5,0.59,Pol2_S90,0,Pol2,
16786,0.0,0.0,0.03,0.0,1.58,2.74,0.51,0.52,Pol2_S90,0,Pol2,
16787,0.0,0.0,0.08,0.12,1.57,2.81,0.42,0.45,Pol2_S90,0,Pol2,
16788,0.0,0.0,0.14,0.14,1.61,2.78,0.43,0.47,Pol2_S90,0,Pol2,
16789,0.0,0.0,0.19,0.19,1.72,2.78,0.41,0.65,Pol2_S90,0,Pol2,
16790,0.0,0.0,0.16,0.07,1.72,2.66,0.42,0.77,Pol2_S90,0,Pol2,
16791,0.0,0.0,0.13,0.05,1.77,2.56,0.38,0.88,Pol2_S90,0,Pol2,
16792,0.0,0.0,0.16,0.0,1.67,2.49,0.35,0.78,Pol2_S90,0,Pol2,
16793,0.03,0.0,0.23,0.0,1.61,2.45,0.25,0.71,Pol2_S90,0,Pol2,
16794,0.04,0.0,0.29,0.0,1.51,2.44,0.19,0.67,Pol2_S90,0,Pol2,
16795,0.04,0.0,0.24,0.01,1.49,2.36,0.09,0.69,Pol2_S90,0,Pol2,
16796,0.01,0.0,0.19,0.01,1.47,2.54,0.05,0.68,Pol2_S90,0,Pol2,
16797,0.0,0.0,0.14,0.01,1.49,2.65,0.0,0.68,Pol2_S90,0,Pol2,
16798,0.0,0.0,0.15,0.02,1.42,2.75,0.0,0.59,Pol2_S90,0,Pol2,
16799,0.0,0.0,0.22,0.1,1.29,2.53,0.0,0.37,Pol2_S90,0,Pol2,
16800,0.03,0.0,0.28,0.18,1.12,2.44,0.0,0.14,Pol2_S90,0,Pol2,
16801,0.03,0.03,0.23,0.28,1.03,2.4,0.0,0.02,Pol2_S90,0,Pol2,
16802,0.03,0.03,0.12,0.31,0.95,2.29,0.0,0.02,Pol2_S90,0,Pol2,
16803,0.0,0.08,0.02,0.23,0.92,1.88,0.0,0.02,Pol2_S90,0,Pol2,
16804,0.0,0.06,0.01,0.12,0.92,1.6,0.0,0.0,Pol2_S90,0,Pol2,
16805,0.0,0.06,0.02,0.01,0.9,1.44,0.0,0.0,Pol2_S90,0,Pol2,
16806,0.0,0.06,0.03,0.01,0.81,1.5,0.0,0.0,Pol2_S90,0,Pol2,
16807,0.0,0.04,0.02,0.1,0.78,1.52,0.0,0.0,Pol2_S90,0,Pol2,
16808,0.0,0.04,0.04,0.1,0.86,1.58,0.0,0.04,Pol2_S90,0,Pol2,
16809,0.0,0.0,0.02,0.15,0.93,1.72,0.0,0.14,Pol2_S90,0,Pol2,
16810,0.0,0.0,0.02,0.05,1.0,1.88,0.0,0.22,Pol2_S90,0,Pol2,
16811,0.0,0.0,0.0,0.05,1.1,2.01,0.0,0.18,Pol2_S90,0,Pol2,
16812,0.0,0.0,0.0,0.0,1.22,2.03,0.0,0.08,Pol2_S90,0,Pol2,
16813,0.0,0.0,0.0,0.0,1.33,1.97,0.0,0.13,Pol2_S90,0,Pol2,
16814,0.0,0.0,0.0,0.0,1.38,1.86,0.0,0.35,Pol2_S90,0,Pol2,
16815,0.31,0.0,0.0,0.0,1.42,2.13,0.0,0.69,Pol2_S90,0,Pol2,
16816,0.64,0.0,0.0,0.0,1.42,2.65,0.0,0.99,Pol2_S90,0,Pol2,
16817,0.96,0.0,0.0,0.0,1.24,2.94,0.0,1.02,Pol2_S90,0,Pol2,
16818,0.99,0.0,0.0,0.0,1.14,2.97,0.0,0.96,Pol2_S90,0,Pol2,
16819,0.82,0.0,0.0,0.0,1.07,2.5,0.0,0.8,Pol2_S90,0,Pol2,
16820,0.64,0.0,0.14,0.0,1.29,2.53,0.0,0.79,Pol2_S90,0,Pol2,
16821,0.3,0.0,0.41,0.0,1.52,2.45,0.0,0.74,Pol2_S90,0,Pol2,
16822,0.14,0.0,0.68,0.0,1.63,2.57,0.0,0.66,Pol2_S90,0,Pol2,
16823,0.0,0.0,0.82,0.0,1.58,2.54,0.0,0.6,Pol2_S90,0,Pol2,
16824,0.0,0.0,0.81,0.0,1.46,2.64,0.0,0.51,Pol2_S90,0,Pol2,
16825,0.0,0.0,0.79,0.0,1.39,2.65,0.0,0.46,Pol2_S90,0,Pol2,
16826,0.0,0.0,0.77,0.0,1.27,2.45,0.0,0.38,Pol2_S90,0,Pol2,
16827,0.0,0.0,0.81,0.0,1.17,2.15,0.0,0.37,Pol2_S90,0,Pol2,
16828,0.0,0.0,0.83,0.0,1.07,2.18,0.0,0.34,Pol2_S90,0,Pol2,
16829,0.0,0.0,0.78,0.0,1.08,2.32,0.0,0.37,Pol2_S90,0,Pol2,
16830,0.04,0.0,0.68,0.0,1.07,2.45,0.0,0.35,Pol2_S90,0,Pol2,
16831,0.17,0.0,0.6,0.0,1.04,2.49,0.0,0.27,Pol2_S90,0,Pol2,
16832,0.27,0.0,0.48,0.0,1.04,2.4,0.0,0.24,Pol2_S90,0,Pol2,
16833,0.53,0.0,0.41,0.0,0.98,2.49,0.0,0.19,Pol2_S90,0,Pol2,
16834,0.8,0.17,0.34,0.0,0.96,2.38,0.0,0.2,Pol2_S90,0,Pol2,
16835,1.1,0.26,0.39,0.0,0.84,2.48,0.0,0.1,Pol2_S90,0,Pol2,
16836,1.12,0.29,0.4,0.0,0.74,2.37,0.0,0.06,Pol2_S90,0,Pol2,
16837,1.17,0.18,0.46,0.0,0.69,2.43,0.0,0.04,Pol2_S90,0,Pol2,
16838,1.18,0.31,0.41,0.0,0.68,2.42,0.0,0.03,Pol2_S90,0,Pol2,
16839,1.28,0.41,0.32,0.0,0.72,2.34,0.0,0.02,Pol2_S90,0,Pol2,
16840,1.27,0.43,0.3,0.0,0.76,2.3,0.0,0.01,Pol2_S90,0,Pol2,
16841,1.36,0.38,0.36,0.0,0.8,2.23,0.0,0.02,Pol2_S90,0,Pol2,
16842,1.38,0.41,0.45,0.03,0.8,2.3,0.0,0.01,Pol2_S90,0,Pol2,
16843,1.35,0.5,0.46,0.03,0.82,2.25,0.0,0.02,Pol2_S90,0,Pol2,
16844,0.85,0.35,0.3,0.03,0.54,1.53,0.0,0.01,Pol2_S90,0,Pol2,
16847,0.37,0.0,0.22,0.72,0.86,1.79,0.0,0.0,Pol2_S91,0,Pol2,
16848,0.18,0.0,0.22,0.4,0.83,2.15,0.0,0.0,Pol2_S91,0,Pol2,
16849,0.1,0.0,0.27,0.19,0.82,2.31,0.0,0.0,Pol2_S91,0,Pol2,
16850,0.24,0.0,0.36,0.25,0.81,2.31,0.0,0.0,Pol2_S91,0,Pol2,
16851,0.33,0.0,0.39,0.26,0.81,2.42,0.0,0.01,Pol2_S91,0,Pol2,
16852,0.42,0.0,0.4,0.32,0.81,2.46,0.0,0.01,Pol2_S91,0,Pol2,
16853,0.44,0.14,0.27,0.19,0.73,2.28,0.0,0.07,Pol2_S91,0,Pol2,
16854,0.32,0.14,0.21,0.1,0.64,2.24,0.0,0.12,Pol2_S91,0,Pol2,
16855,0.2,0.14,0.12,0.01,0.5,2.37,0.0,0.19,Pol2_S91,0,Pol2,
16856,0.0,0.0,0.13,0.0,0.55,2.79,0.0,0.35,Pol2_S91,0,Pol2,
16857,0.0,0.0,0.19,0.0,0.68,2.98,0.0,0.53,Pol2_S91,0,Pol2,
16858,0.0,0.0,0.28,0.0,0.83,3.08,0.0,0.61,Pol2_S91,0,Pol2,
16859,0.0,0.0,0.23,0.0,0.96,2.98,0.0,0.61,Pol2_S91,0,Pol2,
16860,0.0,0.0,0.13,0.0,1.1,2.76,0.0,0.6,Pol2_S91,0,Pol2,
16861,0.0,0.0,0.0,0.0,1.25,2.44,0.0,0.63,Pol2_S91,0,Pol2,
16862,0.0,0.0,0.05,0.0,1.27,2.08,0.0,0.54,Pol2_S91,0,Pol2,
16863,0.0,0.0,0.12,0.0,1.14,1.98,0.0,0.43,Pol2_S91,0,Pol2,
16864,0.0,0.0,0.28,0.0,0.97,2.09,0.0,0.27,Pol2_S91,0,Pol2,
16865,0.0,0.0,0.45,0.0,0.73,2.28,0.0,0.16,Pol2_S91,0,Pol2,
16866,0.0,0.0,0.81,0.0,0.54,2.14,0.0,0.09,Pol2_S91,0,Pol2,
16867,0.0,0.0,1.06,0.0,0.42,1.82,0.0,0.06,Pol2_S91,0,Pol2,
16868,0.0,0.0,1.26,0.0,0.39,1.77,0.0,0.04,Pol2_S91,0,Pol2,
16869,0.0,0.0,1.27,0.0,0.36,1.91,0.0,0.02,Pol2_S91,0,Pol2,
16870,0.0,0.0,1.3,0.0,0.33,2.12,0.0,0.02,Pol2_S91,0,Pol2,
16871,0.0,0.0,1.34,0.0,0.33,2.19,0.0,0.02,Pol2_S91,0,Pol2,
16872,0.0,0.0,1.23,0.0,0.22,2.48,0.0,0.0,Pol2_S91,0,Pol2,
16873,0.0,0.0,1.09,0.0,0.12,2.53,0.0,0.0,Pol2_S91,0,Pol2,
16874,0.0,0.0,0.69,0.0,0.02,2.44,0.0,0.05,Pol2_S91,0,Pol2,
16875,0.0,0.0,0.51,0.0,0.05,2.26,0.0,0.09,Pol2_S91,0,Pol2,
16876,0.0,0.0,0.21,0.0,0.19,2.24,0.0,0.28,Pol2_S91,0,Pol2,
16877,0.01,0.0,0.23,0.0,0.34,2.31,0.0,0.55,Pol2_S91,0,Pol2,
16878,0.13,0.0,0.21,0.0,0.42,2.17,0.0,0.87,Pol2_S91,0,Pol2,
16879,0.39,0.0,0.46,0.0,0.47,2.4,0.0,1.05,Pol2_S91,0,Pol2,
16880,0.85,0.0,0.5,0.0,0.56,2.6,0.0,1.09,Pol2_S91,0,Pol2,
16881,1.14,0.0,0.44,0.0,0.66,2.78,0.0,1.13,Pol2_S91,0,Pol2,
16882,1.29,0.0,0.36,0.0,0.76,2.47,0.0,1.18,Pol2_S91,0,Pol2,
16883,1.13,0.0,0.44,0.0,0.78,2.08,0.0,1.15,Pol2_S91,0,Pol2,
16884,1.01,0.0,0.6,0.0,0.75,1.48,0.0,1.01,Pol2_S91,0,Pol2,
16885,0.72,0.0,0.64,0.0,0.62,1.04,0.0,0.9,Pol2_S91,0,Pol2,
16886,0.62,0.0,0.58,0.0,0.58,0.8,0.0,1.06,Pol2_S91,0,Pol2,
16887,0.51,0.0,0.45,0.0,0.65,0.91,0.0,1.31,Pol2_S91,0,Pol2,
16888,0.45,0.0,0.36,0.0,0.76,1.02,0.0,1.65,Pol2_S91,0,Pol2,
16889,0.24,0.0,0.22,0.08,0.9,0.89,0.0,1.94,Pol2_S91,0,Pol2,
16890,0.06,0.0,0.18,0.08,1.14,1.05,0.0,2.11,Pol2_S91,0,Pol2,
16891,0.0,0.0,0.06,0.08,1.48,1.47,0.0,2.06,Pol2_S91,0,Pol2,
16892,0.0,0.0,0.06,0.0,1.83,2.07,0.0,1.82,Pol2_S91,0,Pol2,
16893,0.0,0.0,0.0,0.0,2.01,2.52,0.0,1.7,Pol2_S91,0,Pol2,
16894,0.09,0.0,0.0,0.07,2.16,2.68,0.0,1.62,Pol2_S91,0,Pol2,
16895,0.23,0.0,0.0,0.07,2.15,2.78,0.0,1.62,Pol2_S91,0,Pol2,
16896,0.4,0.01,0.0,0.19,2.14,2.66,0.0,1.65,Pol2_S91,0,Pol2,
16897,0.45,0.02,0.0,0.33,2.0,2.91,0.0,1.67,Pol2_S91,0,Pol2,
16898,0.31,0.02,0.03,0.33,1.79,3.04,0.0,1.43,Pol2_S91,0,Pol2,
16899,0.14,0.01,0.11,0.21,1.62,3.37,0.0,1.2,Pol2_S91,0,Pol2,
16900,0.0,0.0,0.28,0.0,1.51,3.17,0.0,0.92,Pol2_S91,0,Pol2,
16901,0.0,0.0,0.55,0.0,1.51,3.19,0.0,0.79,Pol2_S91,0,Pol2,
16902,0.0,0.0,0.79,0.0,1.52,3.01,0.0,0.61,Pol2_S91,0,Pol2,
16903,0.0,0.0,0.89,0.0,1.59,3.14,0.0,0.6,Pol2_S91,0,Pol2,
16904,0.0,0.0,0.96,0.01,1.68,3.13,0.0,0.64,Pol2_S91,0,Pol2,
16905,0.0,0.0,1.0,0.13,1.75,3.22,0.0,0.7,Pol2_S91,0,Pol2,
16906,0.0,0.0,0.98,0.13,1.74,3.08,0.0,0.78,Pol2_S91,0,Pol2,
16907,0.0,0.0,0.84,0.12,1.7,2.98,0.0,0.89,Pol2_S91,0,Pol2,
16908,0.0,0.0,0.66,0.0,1.66,2.7,0.0,1.01,Pol2_S91,0,Pol2,
16909,0.0,0.0,0.55,0.0,1.55,2.61,0.0,1.05,Pol2_S91,0,Pol2,
16910,0.0,0.0,0.44,0.0,1.58,2.34,0.0,1.09,Pol2_S91,0,Pol2,
16911,0.0,0.0,0.35,0.0,1.63,2.37,0.0,1.13,Pol2_S91,0,Pol2,
16912,0.0,0.0,0.39,0.0,1.71,2.32,0.0,1.13,Pol2_S91,0,Pol2,
16913,0.0,0.0,0.37,0.0,1.69,2.46,0.0,1.1,Pol2_S91,0,Pol2,
16914,0.0,0.0,0.35,0.0,1.65,2.72,0.0,1.1,Pol2_S91,0,Pol2,
16915,0.0,0.0,0.27,0.0,1.57,2.91,0.0,1.07,Pol2_S91,0,Pol2,
16916,0.0,0.0,0.31,0.0,1.41,2.99,0.0,0.99,Pol2_S91,0,Pol2,
16917,0.0,0.0,0.35,0.0,1.24,2.88,0.0,0.87,Pol2_S91,0,Pol2,
16918,0.0,0.0,0.32,0.0,1.14,2.7,0.0,0.77,Pol2_S91,0,Pol2,
16919,0.0,0.0,0.36,0.0,1.11,2.61,0.0,0.7,Pol2_S91,0,Pol2,
16920,0.0,0.0,0.41,0.0,1.09,2.37,0.0,0.42,Pol2_S91,0,Pol2,
16921,0.0,0.0,0.62,0.0,1.0,2.3,0.0,0.2,Pol2_S91,0,Pol2,
16922,0.0,0.0,0.53,0.0,0.86,2.37,0.0,0.01,Pol2_S91,0,Pol2,
16923,0.0,0.0,0.46,0.03,0.77,2.51,0.0,0.09,Pol2_S91,0,Pol2,
16924,0.0,0.0,0.22,0.12,0.8,2.75,0.0,0.24,Pol2_S91,0,Pol2,
16925,0.0,0.0,0.26,0.15,1.0,2.88,0.0,0.53,Pol2_S91,0,Pol2,
16926,0.0,0.0,0.27,0.16,1.14,2.83,0.0,0.61,Pol2_S91,0,Pol2,
16927,0.0,0.0,0.42,0.06,1.24,2.64,0.0,0.69,Pol2_S91,0,Pol2,
16928,0.0,0.0,0.41,0.03,1.11,2.53,0.0,0.49,Pol2_S91,0,Pol2,
16929,0.0,0.0,0.51,0.0,1.0,2.47,0.0,0.41,Pol2_S91,0,Pol2,
16930,0.0,0.0,0.62,0.0,0.78,2.42,0.0,0.17,Pol2_S91,0,Pol2,
16931,0.0,0.0,0.85,0.0,0.63,2.04,0.0,0.09,Pol2_S91,0,Pol2,
16932,0.0,0.0,0.95,0.0,0.46,1.65,0.0,0.0,Pol2_S91,0,Pol2,
16933,0.0,0.0,0.81,0.0,0.51,1.53,0.0,0.0,Pol2_S91,0,Pol2,
16934,0.0,0.0,0.47,0.0,0.53,1.62,0.0,0.0,Pol2_S91,0,Pol2,
16935,0.0,0.0,0.17,0.0,0.6,1.76,0.0,0.0,Pol2_S91,0,Pol2,
16936,0.0,0.0,0.11,0.0,0.57,1.63,0.0,0.0,Pol2_S91,0,Pol2,
16937,0.0,0.0,0.26,0.0,0.62,1.42,0.0,0.0,Pol2_S91,0,Pol2,
16938,0.0,0.0,0.28,0.0,0.61,1.37,0.0,0.0,Pol2_S91,0,Pol2,
16939,0.0,0.0,0.32,0.0,0.68,1.62,0.0,0.1,Pol2_S91,0,Pol2,
16940,0.0,0.0,0.33,0.0,0.8,1.89,0.0,0.22,Pol2_S91,0,Pol2,
16941,0.0,0.0,0.44,0.0,0.97,2.33,0.0,0.43,Pol2_S91,0,Pol2,
16942,0.0,0.0,0.46,0.0,1.0,2.14,0.0,0.45,Pol2_S91,0,Pol2,
16943,0.14,0.0,0.41,0.0,0.97,2.23,0.0,0.42,Pol2_S91,0,Pol2,
16944,0.24,0.0,0.33,0.0,0.87,2.1,0.0,0.31,Pol2_S91,0,Pol2,
16945,0.35,0.0,0.25,0.0,0.81,2.4,0.0,0.29,Pol2_S91,0,Pol2,
16946,0.44,0.38,0.26,0.17,0.76,2.44,0.01,0.3,Pol2_S91,0,Pol2,
16947,0.5,0.61,0.35,0.2,0.75,2.5,0.07,0.27,Pol2_S91,0,Pol2,
16948,0.54,0.94,0.35,0.2,0.68,2.38,0.07,0.26,Pol2_S91,0,Pol2,
16949,0.59,1.12,0.35,0.15,0.62,2.23,0.06,0.28,Pol2_S91,0,Pol2,
16950,0.79,1.47,0.33,0.12,0.42,1.72,0.0,0.25,Pol2_S91,0,Pol2,
16951,1.22,1.52,0.36,0.12,0.32,1.13,0.0,0.2,Pol2_S91,0,Pol2,
16952,1.46,1.4,0.4,0.0,0.16,0.6,0.06,0.07,Pol2_S91,0,Pol2,
16953,1.68,1.19,0.36,0.08,0.12,0.29,0.11,0.03,Pol2_S91,0,Pol2,
16954,1.57,1.12,0.27,0.08,0.05,0.15,0.21,0.0,Pol2_S91,0,Pol2,
16955,1.55,0.8,0.15,0.08,0.02,0.19,0.26,0.01,Pol2_S91,0,Pol2,
16956,1.27,0.57,0.09,0.0,0.0,0.4,0.29,0.08,Pol2_S91,0,Pol2,
16957,0.96,0.45,0.2,0.0,0.05,1.03,0.3,0.19,Pol2_S91,0,Pol2,
16958,0.65,0.59,0.44,0.0,0.08,1.61,0.38,0.3,Pol2_S91,0,Pol2,
16959,0.52,0.8,0.69,0.0,0.1,2.0,0.48,0.3,Pol2_S91,0,Pol2,
16960,0.54,0.82,0.95,0.0,0.16,2.3,0.66,0.23,Pol2_S91,0,Pol2,
16961,0.41,0.71,1.03,0.0,0.24,2.4,0.81,0.14,Pol2_S91,0,Pol2,
16962,0.28,0.6,1.08,0.0,0.37,2.58,0.86,0.2,Pol2_S91,0,Pol2,
16963,0.22,0.7,1.06,0.0,0.42,2.39,0.85,0.37,Pol2_S91,0,Pol2,
16964,0.33,0.94,0.92,0.0,0.56,2.12,0.84,0.52,Pol2_S91,0,Pol2,
16965,0.46,0.96,0.81,0.0,0.59,1.87,0.92,0.6,Pol2_S91,0,Pol2,
16966,0.55,1.07,0.65,0.0,0.6,1.85,0.88,0.65,Pol2_S91,0,Pol2,
16967,0.62,1.2,0.66,0.0,0.6,1.91,0.71,0.75,Pol2_S91,0,Pol2,
16968,0.69,1.46,0.51,0.0,0.66,1.89,0.48,0.88,Pol2_S91,0,Pol2,
16969,0.84,1.59,0.45,0.0,0.74,1.78,0.29,0.96,Pol2_S91,0,Pol2,
16970,0.74,1.55,0.28,0.01,0.78,1.62,0.27,1.03,Pol2_S91,0,Pol2,
16971,0.68,1.53,0.28,0.01,0.8,1.71,0.34,1.03,Pol2_S91,0,Pol2,
16972,0.46,1.5,0.2,0.01,0.86,1.56,0.33,1.08,Pol2_S91,0,Pol2,
16973,0.41,1.38,0.15,0.0,0.89,1.65,0.24,1.12,Pol2_S91,0,Pol2,
16974,0.38,1.22,0.07,0.11,0.92,1.62,0.22,1.14,Pol2_S91,0,Pol2,
16975,0.42,0.96,0.03,0.2,0.86,1.74,0.26,1.05,Pol2_S91,0,Pol2,
16976,0.44,0.83,0.1,0.2,0.82,1.9,0.4,0.97,Pol2_S91,0,Pol2,
16977,0.39,0.68,0.2,0.09,0.78,2.08,0.4,0.9,Pol2_S91,0,Pol2,
16978,0.24,0.66,0.23,0.0,0.79,2.28,0.47,0.87,Pol2_S91,0,Pol2,
16979,0.12,0.53,0.34,0.0,0.71,2.36,0.46,0.79,Pol2_S91,0,Pol2,
16980,0.02,0.33,0.42,0.0,0.6,2.45,0.4,0.72,Pol2_S91,0,Pol2,
16981,0.13,0.09,0.62,0.0,0.59,2.72,0.4,0.66,Pol2_S91,0,Pol2,
16982,0.13,0.0,0.64,0.0,0.63,2.84,0.38,0.64,Pol2_S91,0,Pol2,
16983,0.2,0.0,0.66,0.0,0.69,2.91,0.44,0.67,Pol2_S91,0,Pol2,
16984,0.13,0.0,0.57,0.0,0.7,2.67,0.4,0.66,Pol2_S91,0,Pol2,
16985,0.2,0.0,0.56,0.09,0.7,2.87,0.35,0.64,Pol2_S91,0,Pol2,
16986,0.17,0.0,0.56,0.09,0.7,2.83,0.33,0.59,Pol2_S91,0,Pol2,
16987,0.15,0.0,0.6,0.09,0.74,3.03,0.32,0.65,Pol2_S91,0,Pol2,
16988,0.09,0.0,0.68,0.0,0.76,2.97,0.4,0.66,Pol2_S91,0,Pol2,
16989,0.04,0.0,0.72,0.0,0.81,3.04,0.43,0.67,Pol2_S91,0,Pol2,
16990,0.0,0.0,0.65,0.0,0.83,3.07,0.4,0.64,Pol2_S91,0,Pol2,
16991,0.0,0.0,0.59,0.0,0.82,2.99,0.32,0.64,Pol2_S91,0,Pol2,
16992,0.01,0.0,0.64,0.0,0.85,3.1,0.25,0.67,Pol2_S91,0,Pol2,
16993,0.01,0.0,0.67,0.0,0.9,3.05,0.16,0.73,Pol2_S91,0,Pol2,
16994,0.01,0.0,0.77,0.0,1.13,2.85,0.07,0.91,Pol2_S91,0,Pol2,
16995,0.0,0.0,0.76,0.0,1.33,2.57,0.01,1.03,Pol2_S91,0,Pol2,
16996,0.0,0.0,0.59,0.0,0.98,1.58,0.0,0.74,Pol2_S91,0,Pol2,
17000,0.4,0.39,0.0,0.0,0.37,1.66,0.0,0.0,Pol2_S93,0,Pol2,
17001,0.76,0.41,0.04,0.0,0.36,1.69,0.0,0.07,Pol2_S93,0,Pol2,
17002,1.08,0.34,0.04,0.0,0.24,1.65,0.0,0.08,Pol2_S93,0,Pol2,
17003,1.4,0.29,0.0,0.02,0.0,1.29,0.0,0.07,Pol2_S93,0,Pol2,
17004,1.35,0.06,0.0,0.05,0.0,0.73,0.0,0.08,Pol2_S93,0,Pol2,
17005,1.24,0.0,0.08,0.2,0.0,0.21,0.0,0.07,Pol2_S93,0,Pol2,
17006,1.28,0.29,0.21,0.46,0.0,0.1,0.0,0.02,Pol2_S93,0,Pol2,
17007,1.41,0.64,0.33,0.73,0.13,0.0,0.0,0.0,Pol2_S93,0,Pol2,
17008,1.71,0.81,0.28,0.74,0.32,0.0,0.0,0.0,Pol2_S93,0,Pol2,
17009,1.81,0.62,0.2,0.67,0.43,0.0,0.0,0.0,Pol2_S93,0,Pol2,
17010,1.88,0.34,0.1,0.59,0.39,0.0,0.0,0.0,Pol2_S93,0,Pol2,
17011,1.76,0.27,0.15,0.58,0.24,0.0,0.0,0.0,Pol2_S93,0,Pol2,
17012,1.58,0.18,0.27,0.36,0.23,0.25,0.0,0.0,Pol2_S93,0,Pol2,
17013,1.34,0.18,0.31,0.16,0.23,0.5,0.0,0.0,Pol2_S93,0,Pol2,
17014,1.15,0.08,0.23,0.11,0.34,0.84,0.0,0.0,Pol2_S93,0,Pol2,
17015,1.08,0.06,0.14,0.11,0.38,0.77,0.02,0.0,Pol2_S93,0,Pol2,
17016,1.15,0.01,0.11,0.1,0.43,0.73,0.03,0.0,Pol2_S93,0,Pol2,
17017,1.07,0.01,0.29,0.0,0.58,0.53,0.04,0.05,Pol2_S93,0,Pol2,
17018,0.7,0.01,0.56,0.08,0.58,0.61,0.01,0.09,Pol2_S93,0,Pol2,
17019,0.26,0.0,0.71,0.08,0.57,0.95,0.0,0.17,Pol2_S93,0,Pol2,
17020,0.0,0.0,0.71,0.08,0.27,1.38,0.0,0.11,Pol2_S93,0,Pol2,
17021,0.16,0.0,0.99,0.0,0.13,1.87,0.0,0.08,Pol2_S93,0,Pol2,
17023,0.49,0.35,1.2,0.0,0.09,1.98,0.0,0.2,Pol2_S93,0,Pol2,
17024,0.33,0.43,0.83,0.0,0.39,1.48,0.0,0.46,Pol2_S93,0,Pol2,
